Project Name,Package Name,Class Name,Class Type,Class Visibilty,Is Abstract,Is Static,Is Final,Is Interface,Extends,Implements,Children,Fields,Methods,Overrides,Static Methods,final Methods , Abstract Methods
PMD,net.sourceforge.pmd,AbstractRule,1,1,1,0,0,false,JavaParserVisitorAdapter ,Rule ,0 ,name: String properties: Properties message: String description: String example: String m_include: boolean m_priority: int ,getDescription{ Params :  Returns : String} setDescription{ Params : String Returns : void} getExample{ Params :  Returns : String} setExample{ Params : String Returns : void} hasProperty{ Params : String Returns : boolean} addProperty{ Params : String,String Returns : void} getDoubleProperty{ Params : String Returns : double} getIntProperty{ Params : String Returns : int} getBooleanProperty{ Params : String Returns : boolean} getStringProperty{ Params : String Returns : String} getName{ Params :  Returns : String} setName{ Params : String Returns : void} getMessage{ Params :  Returns : String} setMessage{ Params : String Returns : void} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} visitAll{ Params : List,RuleContext Returns : void} apply{ Params : List,RuleContext Returns : void} createRuleViolation{ Params : RuleContext,int Returns : RuleViolation} createRuleViolation{ Params : RuleContext,int,String Returns : RuleViolation} getProperties{ Params :  Returns : Properties} include{ Params :  Returns : boolean} setInclude{ Params : boolean Returns : void} getPriority{ Params :  Returns : int} getPriorityName{ Params :  Returns : String} setPriority{ Params : int Returns : void} ,,,,
PMD,net.sourceforge.pmd.ant,Formatter,1,1,0,0,0,false,0 ,0 ,0 ,renderer: Renderer toFile: File ,setType{ Params : String Returns : void} setToFile{ Params : File Returns : void} getRenderer{ Params :  Returns : Renderer} isToFileNull{ Params :  Returns : boolean} getToFileWriter{ Params : String Returns : Writer} toString{ Params :  Returns : String} ,,,,
PMD,net.sourceforge.pmd.ant,PMDTask,1,1,0,0,0,false,Task ,0 ,0 ,classpath: Path formatters: List filesets: List shortFilenames: boolean printToConsole: boolean ruleSetFiles: String encoding: String failOnError: boolean failOnRuleViolation: boolean targetJDK13: boolean failuresPropertyName: String EOL: String ,setShortFilenames{ Params : boolean Returns : void} setTargetJDK13{ Params : boolean Returns : void} setFailOnError{ Params : boolean Returns : void} setFailOnRuleViolation{ Params : boolean Returns : void} setPrintToConsole{ Params : boolean Returns : void} setRuleSetFiles{ Params : String Returns : void} setEncoding{ Params : String Returns : void} setFailuresPropertyName{ Params : String Returns : void} addFileset{ Params : FileSet Returns : void} addFormatter{ Params : Formatter Returns : void} setClasspath{ Params : Path Returns : void} getClasspath{ Params :  Returns : Path} createClasspath{ Params :  Returns : Path} setClasspathRef{ Params : Reference Returns : void} execute{ Params :  Returns : void} logRulesUsed{ Params : RuleSet Returns : void} validate{ Params :  Returns : void} createLongClasspath{ Params :  Returns : Path} ,,,,
PMD,net.sourceforge.pmd.ast,AccessFlags,2,1,0,0,0,true,Task ,0 ,0 ,ACC_PUBLIC: short ACC_PRIVATE: short ACC_PROTECTED: short ACC_STATIC: short ACC_FINAL: short ACC_SYNCHRONIZED: short ACC_VOLATILE: short ACC_TRANSIENT: short ACC_NATIVE: short ACC_INTERFACE: short ACC_ABSTRACT: short ACC_STRICT: short ACC_SUPER: short ,,,,,
PMD,net.sourceforge.pmd.ast,AccessNode,1,1,0,0,0,false,SimpleNode ,AccessFlags ,0 ,accessFlags: short ,setPublic{ Params :  Returns : void} isPublic{ Params :  Returns : boolean} setPrivate{ Params :  Returns : void} isPrivate{ Params :  Returns : boolean} setProtected{ Params :  Returns : void} isProtected{ Params :  Returns : boolean} setStatic{ Params :  Returns : void} isStatic{ Params :  Returns : boolean} setFinal{ Params :  Returns : void} isFinal{ Params :  Returns : boolean} setSynchronized{ Params :  Returns : void} isSynchronized{ Params :  Returns : boolean} setVolatile{ Params :  Returns : void} isVolatile{ Params :  Returns : boolean} setTransient{ Params :  Returns : void} isTransient{ Params :  Returns : boolean} setNative{ Params :  Returns : void} isNative{ Params :  Returns : boolean} setInterface{ Params :  Returns : void} isInterface{ Params :  Returns : boolean} setAbstract{ Params :  Returns : void} isAbstract{ Params :  Returns : boolean} setStrict{ Params :  Returns : void} isStrict{ Params :  Returns : boolean} setSuper{ Params :  Returns : void} isSuper{ Params :  Returns : boolean} isPackagePrivate{ Params :  Returns : boolean} collectDumpedModifiers{ Params : String Returns : String} ,,,,
PMD,net.sourceforge.pmd.rules,ConstructorCallsOverridableMethodRule,1,1,0,0,1,false,net.sourceforge.pmd.AbstractRule ,0 ,MethodInvocation ConstructorInvocation MethodHolder ConstructorHolder EvalPackage NullEvalPackage ,nullEvalPackage: NullEvalPackage evalPackages: List ,isSuper{ Params :  Returns : boolean} getName{ Params :  Returns : String} getArgumentCount{ Params :  Returns : int} getReferenceNames{ Params :  Returns : List} getQualifierNames{ Params :  Returns : List} getASTPrimaryExpression{ Params :  Returns : ASTPrimaryExpression} getMethod{ Params : ASTPrimaryExpression Returns : MethodInvocation} show{ Params :  Returns : void} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} getArgumentCount{ Params :  Returns : int} getName{ Params :  Returns : String} getASTMethodDeclarator{ Params :  Returns : ASTMethodDeclarator} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getASTConstructorDeclaration{ Params :  Returns : ASTConstructorDeclaration} getCalledConstructor{ Params :  Returns : ConstructorInvocation} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} initCI{ Params :  Returns : void} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getCurrentEvalPackage{ Params :  Returns : EvalPackage} putEvalPackage{ Params : EvalPackage Returns : void} removeCurrentEvalPackage{ Params :  Returns : void} clearEvalPackages{ Params :  Returns : void} visitClassDec{ Params : AccessNode,Object Returns : Object} evaluateDangerOfMethods{ Params : Map Returns : boolean} evaluateDangerOfConstructors1{ Params : Map,Set Returns : void} evaluateDangerOfConstructors2{ Params : Map Returns : boolean} visit{ Params : ASTCompilationUnit,Object Returns : Object} visit{ Params : ASTClassDeclaration,Object Returns : Object} visit{ Params : ASTNestedClassDeclaration,Object Returns : Object} visit{ Params : ASTInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTNestedInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclarator,Object Returns : Object} addCalledMethodsOfNode{ Params : AccessNode,List,String Returns : void} addCalledMethodsOfNode{ Params : SimpleNode,List,String Returns : void} addCalledMethodsOfNodeImpl{ Params : List,List,String Returns : void} findMethod{ Params : ASTPrimaryExpression,String Returns : MethodInvocation} getNameFromPrefix{ Params : ASTPrimaryPrefix Returns : String} getNameFromSuffix{ Params : ASTPrimarySuffix Returns : String} ,,getMethod addCalledMethodsOfNode addCalledMethodsOfNode addCalledMethodsOfNodeImpl findMethod getNameFromPrefix getNameFromSuffix ,,
PMD,net.sourceforge.pmd.rules,MethodInvocation,3,2,0,1,0,false,net.sourceforge.pmd.AbstractRule ,0 ,MethodInvocation ConstructorInvocation MethodHolder ConstructorHolder EvalPackage NullEvalPackage ,m_Name: String m_Ape: ASTPrimaryExpression m_ReferenceNames: List m_QualifierNames: List m_ArgumentSize: int m_Super: boolean ,isSuper{ Params :  Returns : boolean} getName{ Params :  Returns : String} getArgumentCount{ Params :  Returns : int} getReferenceNames{ Params :  Returns : List} getQualifierNames{ Params :  Returns : List} getASTPrimaryExpression{ Params :  Returns : ASTPrimaryExpression} getMethod{ Params : ASTPrimaryExpression Returns : MethodInvocation} show{ Params :  Returns : void} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} getArgumentCount{ Params :  Returns : int} getName{ Params :  Returns : String} getASTMethodDeclarator{ Params :  Returns : ASTMethodDeclarator} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getASTConstructorDeclaration{ Params :  Returns : ASTConstructorDeclaration} getCalledConstructor{ Params :  Returns : ConstructorInvocation} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} initCI{ Params :  Returns : void} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getCurrentEvalPackage{ Params :  Returns : EvalPackage} putEvalPackage{ Params : EvalPackage Returns : void} removeCurrentEvalPackage{ Params :  Returns : void} clearEvalPackages{ Params :  Returns : void} visitClassDec{ Params : AccessNode,Object Returns : Object} evaluateDangerOfMethods{ Params : Map Returns : boolean} evaluateDangerOfConstructors1{ Params : Map,Set Returns : void} evaluateDangerOfConstructors2{ Params : Map Returns : boolean} visit{ Params : ASTCompilationUnit,Object Returns : Object} visit{ Params : ASTClassDeclaration,Object Returns : Object} visit{ Params : ASTNestedClassDeclaration,Object Returns : Object} visit{ Params : ASTInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTNestedInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclarator,Object Returns : Object} addCalledMethodsOfNode{ Params : AccessNode,List,String Returns : void} addCalledMethodsOfNode{ Params : SimpleNode,List,String Returns : void} addCalledMethodsOfNodeImpl{ Params : List,List,String Returns : void} findMethod{ Params : ASTPrimaryExpression,String Returns : MethodInvocation} getNameFromPrefix{ Params : ASTPrimaryPrefix Returns : String} getNameFromSuffix{ Params : ASTPrimarySuffix Returns : String} ,,getMethod addCalledMethodsOfNode addCalledMethodsOfNode addCalledMethodsOfNodeImpl findMethod getNameFromPrefix getNameFromSuffix ,,
PMD,net.sourceforge.pmd.rules,ConstructorInvocation,3,2,0,0,1,false,net.sourceforge.pmd.AbstractRule ,0 ,MethodInvocation ConstructorInvocation MethodHolder ConstructorHolder EvalPackage NullEvalPackage ,m_Eci: ASTExplicitConstructorInvocation name: String count: int ,isSuper{ Params :  Returns : boolean} getName{ Params :  Returns : String} getArgumentCount{ Params :  Returns : int} getReferenceNames{ Params :  Returns : List} getQualifierNames{ Params :  Returns : List} getASTPrimaryExpression{ Params :  Returns : ASTPrimaryExpression} getMethod{ Params : ASTPrimaryExpression Returns : MethodInvocation} show{ Params :  Returns : void} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} getArgumentCount{ Params :  Returns : int} getName{ Params :  Returns : String} getASTMethodDeclarator{ Params :  Returns : ASTMethodDeclarator} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getASTConstructorDeclaration{ Params :  Returns : ASTConstructorDeclaration} getCalledConstructor{ Params :  Returns : ConstructorInvocation} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} initCI{ Params :  Returns : void} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getCurrentEvalPackage{ Params :  Returns : EvalPackage} putEvalPackage{ Params : EvalPackage Returns : void} removeCurrentEvalPackage{ Params :  Returns : void} clearEvalPackages{ Params :  Returns : void} visitClassDec{ Params : AccessNode,Object Returns : Object} evaluateDangerOfMethods{ Params : Map Returns : boolean} evaluateDangerOfConstructors1{ Params : Map,Set Returns : void} evaluateDangerOfConstructors2{ Params : Map Returns : boolean} visit{ Params : ASTCompilationUnit,Object Returns : Object} visit{ Params : ASTClassDeclaration,Object Returns : Object} visit{ Params : ASTNestedClassDeclaration,Object Returns : Object} visit{ Params : ASTInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTNestedInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclarator,Object Returns : Object} addCalledMethodsOfNode{ Params : AccessNode,List,String Returns : void} addCalledMethodsOfNode{ Params : SimpleNode,List,String Returns : void} addCalledMethodsOfNodeImpl{ Params : List,List,String Returns : void} findMethod{ Params : ASTPrimaryExpression,String Returns : MethodInvocation} getNameFromPrefix{ Params : ASTPrimaryPrefix Returns : String} getNameFromSuffix{ Params : ASTPrimarySuffix Returns : String} ,,getMethod addCalledMethodsOfNode addCalledMethodsOfNode addCalledMethodsOfNodeImpl findMethod getNameFromPrefix getNameFromSuffix ,,
PMD,net.sourceforge.pmd.rules,MethodHolder,3,2,0,0,1,false,net.sourceforge.pmd.AbstractRule ,0 ,MethodInvocation ConstructorInvocation MethodHolder ConstructorHolder EvalPackage NullEvalPackage ,m_Amd: ASTMethodDeclarator m_Dangerous: boolean ,isSuper{ Params :  Returns : boolean} getName{ Params :  Returns : String} getArgumentCount{ Params :  Returns : int} getReferenceNames{ Params :  Returns : List} getQualifierNames{ Params :  Returns : List} getASTPrimaryExpression{ Params :  Returns : ASTPrimaryExpression} getMethod{ Params : ASTPrimaryExpression Returns : MethodInvocation} show{ Params :  Returns : void} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} getArgumentCount{ Params :  Returns : int} getName{ Params :  Returns : String} getASTMethodDeclarator{ Params :  Returns : ASTMethodDeclarator} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getASTConstructorDeclaration{ Params :  Returns : ASTConstructorDeclaration} getCalledConstructor{ Params :  Returns : ConstructorInvocation} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} initCI{ Params :  Returns : void} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getCurrentEvalPackage{ Params :  Returns : EvalPackage} putEvalPackage{ Params : EvalPackage Returns : void} removeCurrentEvalPackage{ Params :  Returns : void} clearEvalPackages{ Params :  Returns : void} visitClassDec{ Params : AccessNode,Object Returns : Object} evaluateDangerOfMethods{ Params : Map Returns : boolean} evaluateDangerOfConstructors1{ Params : Map,Set Returns : void} evaluateDangerOfConstructors2{ Params : Map Returns : boolean} visit{ Params : ASTCompilationUnit,Object Returns : Object} visit{ Params : ASTClassDeclaration,Object Returns : Object} visit{ Params : ASTNestedClassDeclaration,Object Returns : Object} visit{ Params : ASTInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTNestedInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclarator,Object Returns : Object} addCalledMethodsOfNode{ Params : AccessNode,List,String Returns : void} addCalledMethodsOfNode{ Params : SimpleNode,List,String Returns : void} addCalledMethodsOfNodeImpl{ Params : List,List,String Returns : void} findMethod{ Params : ASTPrimaryExpression,String Returns : MethodInvocation} getNameFromPrefix{ Params : ASTPrimaryPrefix Returns : String} getNameFromSuffix{ Params : ASTPrimarySuffix Returns : String} ,,getMethod addCalledMethodsOfNode addCalledMethodsOfNode addCalledMethodsOfNodeImpl findMethod getNameFromPrefix getNameFromSuffix ,,
PMD,net.sourceforge.pmd.rules,ConstructorHolder,3,2,0,0,1,false,net.sourceforge.pmd.AbstractRule ,0 ,MethodInvocation ConstructorInvocation MethodHolder ConstructorHolder EvalPackage NullEvalPackage ,m_Cd: ASTConstructorDeclaration m_Dangerous: boolean m_Ci: ConstructorInvocation m_CiInitialized: boolean ,isSuper{ Params :  Returns : boolean} getName{ Params :  Returns : String} getArgumentCount{ Params :  Returns : int} getReferenceNames{ Params :  Returns : List} getQualifierNames{ Params :  Returns : List} getASTPrimaryExpression{ Params :  Returns : ASTPrimaryExpression} getMethod{ Params : ASTPrimaryExpression Returns : MethodInvocation} show{ Params :  Returns : void} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} getArgumentCount{ Params :  Returns : int} getName{ Params :  Returns : String} getASTMethodDeclarator{ Params :  Returns : ASTMethodDeclarator} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getASTConstructorDeclaration{ Params :  Returns : ASTConstructorDeclaration} getCalledConstructor{ Params :  Returns : ConstructorInvocation} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} initCI{ Params :  Returns : void} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getCurrentEvalPackage{ Params :  Returns : EvalPackage} putEvalPackage{ Params : EvalPackage Returns : void} removeCurrentEvalPackage{ Params :  Returns : void} clearEvalPackages{ Params :  Returns : void} visitClassDec{ Params : AccessNode,Object Returns : Object} evaluateDangerOfMethods{ Params : Map Returns : boolean} evaluateDangerOfConstructors1{ Params : Map,Set Returns : void} evaluateDangerOfConstructors2{ Params : Map Returns : boolean} visit{ Params : ASTCompilationUnit,Object Returns : Object} visit{ Params : ASTClassDeclaration,Object Returns : Object} visit{ Params : ASTNestedClassDeclaration,Object Returns : Object} visit{ Params : ASTInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTNestedInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclarator,Object Returns : Object} addCalledMethodsOfNode{ Params : AccessNode,List,String Returns : void} addCalledMethodsOfNode{ Params : SimpleNode,List,String Returns : void} addCalledMethodsOfNodeImpl{ Params : List,List,String Returns : void} findMethod{ Params : ASTPrimaryExpression,String Returns : MethodInvocation} getNameFromPrefix{ Params : ASTPrimaryPrefix Returns : String} getNameFromSuffix{ Params : ASTPrimarySuffix Returns : String} ,,getMethod addCalledMethodsOfNode addCalledMethodsOfNode addCalledMethodsOfNodeImpl findMethod getNameFromPrefix getNameFromSuffix ,,
PMD,net.sourceforge.pmd.rules,EvalPackage,3,2,0,1,0,false,net.sourceforge.pmd.AbstractRule ,0 ,MethodInvocation ConstructorInvocation MethodHolder ConstructorHolder EvalPackage NullEvalPackage ,m_ClassName: String calledMethods: List allMethodsOfClass: Map calledConstructors: List allPrivateConstructorsOfClass: Map ,isSuper{ Params :  Returns : boolean} getName{ Params :  Returns : String} getArgumentCount{ Params :  Returns : int} getReferenceNames{ Params :  Returns : List} getQualifierNames{ Params :  Returns : List} getASTPrimaryExpression{ Params :  Returns : ASTPrimaryExpression} getMethod{ Params : ASTPrimaryExpression Returns : MethodInvocation} show{ Params :  Returns : void} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} getArgumentCount{ Params :  Returns : int} getName{ Params :  Returns : String} getASTMethodDeclarator{ Params :  Returns : ASTMethodDeclarator} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getASTConstructorDeclaration{ Params :  Returns : ASTConstructorDeclaration} getCalledConstructor{ Params :  Returns : ConstructorInvocation} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} initCI{ Params :  Returns : void} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getCurrentEvalPackage{ Params :  Returns : EvalPackage} putEvalPackage{ Params : EvalPackage Returns : void} removeCurrentEvalPackage{ Params :  Returns : void} clearEvalPackages{ Params :  Returns : void} visitClassDec{ Params : AccessNode,Object Returns : Object} evaluateDangerOfMethods{ Params : Map Returns : boolean} evaluateDangerOfConstructors1{ Params : Map,Set Returns : void} evaluateDangerOfConstructors2{ Params : Map Returns : boolean} visit{ Params : ASTCompilationUnit,Object Returns : Object} visit{ Params : ASTClassDeclaration,Object Returns : Object} visit{ Params : ASTNestedClassDeclaration,Object Returns : Object} visit{ Params : ASTInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTNestedInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclarator,Object Returns : Object} addCalledMethodsOfNode{ Params : AccessNode,List,String Returns : void} addCalledMethodsOfNode{ Params : SimpleNode,List,String Returns : void} addCalledMethodsOfNodeImpl{ Params : List,List,String Returns : void} findMethod{ Params : ASTPrimaryExpression,String Returns : MethodInvocation} getNameFromPrefix{ Params : ASTPrimaryPrefix Returns : String} getNameFromSuffix{ Params : ASTPrimarySuffix Returns : String} ,,getMethod addCalledMethodsOfNode addCalledMethodsOfNode addCalledMethodsOfNodeImpl findMethod getNameFromPrefix getNameFromSuffix ,,
PMD,net.sourceforge.pmd.rules,NullEvalPackage,3,2,0,1,1,false,net.sourceforge.pmd.AbstractRule ,0 ,MethodInvocation ConstructorInvocation MethodHolder ConstructorHolder EvalPackage NullEvalPackage ,,isSuper{ Params :  Returns : boolean} getName{ Params :  Returns : String} getArgumentCount{ Params :  Returns : int} getReferenceNames{ Params :  Returns : List} getQualifierNames{ Params :  Returns : List} getASTPrimaryExpression{ Params :  Returns : ASTPrimaryExpression} getMethod{ Params : ASTPrimaryExpression Returns : MethodInvocation} show{ Params :  Returns : void} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} getArgumentCount{ Params :  Returns : int} getName{ Params :  Returns : String} getASTMethodDeclarator{ Params :  Returns : ASTMethodDeclarator} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getASTConstructorDeclaration{ Params :  Returns : ASTConstructorDeclaration} getCalledConstructor{ Params :  Returns : ConstructorInvocation} getASTExplicitConstructorInvocation{ Params :  Returns : ASTExplicitConstructorInvocation} initCI{ Params :  Returns : void} isDangerous{ Params :  Returns : boolean} setDangerous{ Params : boolean Returns : void} getCurrentEvalPackage{ Params :  Returns : EvalPackage} putEvalPackage{ Params : EvalPackage Returns : void} removeCurrentEvalPackage{ Params :  Returns : void} clearEvalPackages{ Params :  Returns : void} visitClassDec{ Params : AccessNode,Object Returns : Object} evaluateDangerOfMethods{ Params : Map Returns : boolean} evaluateDangerOfConstructors1{ Params : Map,Set Returns : void} evaluateDangerOfConstructors2{ Params : Map Returns : boolean} visit{ Params : ASTCompilationUnit,Object Returns : Object} visit{ Params : ASTClassDeclaration,Object Returns : Object} visit{ Params : ASTNestedClassDeclaration,Object Returns : Object} visit{ Params : ASTInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTNestedInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclarator,Object Returns : Object} addCalledMethodsOfNode{ Params : AccessNode,List,String Returns : void} addCalledMethodsOfNode{ Params : SimpleNode,List,String Returns : void} addCalledMethodsOfNodeImpl{ Params : List,List,String Returns : void} findMethod{ Params : ASTPrimaryExpression,String Returns : MethodInvocation} getNameFromPrefix{ Params : ASTPrimaryPrefix Returns : String} getNameFromSuffix{ Params : ASTPrimarySuffix Returns : String} ,,getMethod addCalledMethodsOfNode addCalledMethodsOfNode addCalledMethodsOfNodeImpl findMethod getNameFromPrefix getNameFromSuffix ,,
PMD,net.sourceforge.pmd.rules,CouplingBetweenObjectsRule,1,1,0,0,0,false,AbstractRule ,0 ,0 ,className: String couplingCount: int typesFoundSoFar: Set ,visit{ Params : ASTCompilationUnit,Object Returns : Object} visit{ Params : ASTClassDeclaration,Object Returns : Object} visit{ Params : ASTResultType,Object Returns : Object} visit{ Params : ASTLocalVariableDeclaration,Object Returns : Object} visit{ Params : ASTFormalParameter,Object Returns : Object} visit{ Params : ASTFieldDeclaration,Object Returns : Object} handleASTTypeChildren{ Params : SimpleNode Returns : void} checkVariableType{ Params : String Returns : void} filterTypes{ Params : String Returns : boolean} filterPrimativesAndWrappers{ Params : String Returns : boolean} ,,,,
PMD,net.sourceforge.pmd.rules,CyclomaticComplexityRule,1,1,0,0,0,false,AbstractRule ,0 ,Entry ,m_entryStack: Stack ,visit{ Params : ASTIfStatement,Object Returns : Object} visit{ Params : ASTForStatement,Object Returns : Object} visit{ Params : ASTSwitchStatement,Object Returns : Object} visit{ Params : ASTWhileStatement,Object Returns : Object} visit{ Params : ASTUnmodifiedClassDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} ,,,,
PMD,net.sourceforge.pmd.rules,Entry,3,2,0,0,0,false,AbstractRule ,0 ,Entry ,m_node: SimpleNode m_decisionPoints: int m_highestDecisionPoints: int m_methodCount: int ,visit{ Params : ASTIfStatement,Object Returns : Object} visit{ Params : ASTForStatement,Object Returns : Object} visit{ Params : ASTSwitchStatement,Object Returns : Object} visit{ Params : ASTWhileStatement,Object Returns : Object} visit{ Params : ASTUnmodifiedClassDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclaration,Object Returns : Object} visit{ Params : ASTConstructorDeclaration,Object Returns : Object} ,,,,
PMD,net.sourceforge.pmd.rules.design,ExceptionAsFlowControlRule,1,1,0,0,0,false,AbstractRule ,0 ,0 ,,visit{ Params : ASTThrowStatement,Object Returns : Object} getThrowsName{ Params : ASTThrowStatement Returns : String} ,,,,
PMD,net.sourceforge.pmd.rules.design,ExcessiveLengthRule,1,1,0,0,0,false,StatisticalRule ,0 ,0 ,nodeClass: Class ,visit{ Params : SimpleNode,Object Returns : Object} ,,,,
PMD,net.sourceforge.pmd.rules.design,ExcessiveNodeCountRule,1,1,0,0,0,false,StatisticalRule ,0 ,0 ,nodeClass: Class ,visit{ Params : SimpleNode,Object Returns : Object} ,,,,
PMD,net.sourceforge.pmd.rules.design,LongClassRule,1,1,0,0,0,false,ExcessiveLengthRule ,0 ,0 ,,,,,,
PMD,net.sourceforge.pmd.rules.design,LongMethodRule,1,1,0,0,0,false,ExcessiveLengthRule ,0 ,0 ,,,,,,
PMD,net.sourceforge.pmd.rules.design,LongParameterListRule,1,1,0,0,0,false,ExcessiveNodeCountRule ,0 ,0 ,,visit{ Params : ASTFormalParameter,Object Returns : Object} ,,,,
PMD,net.sourceforge.pmd.rules.design,LooseCouplingRule,1,1,0,0,0,false,AbstractRule ,0 ,0 ,implClassNames: Set ,visit{ Params : ASTName,Object Returns : Object} ,,,,
PMD,net.sourceforge.pmd.rules.design,NullAssignmentRule,1,1,0,0,0,false,AbstractRule ,0 ,0 ,,visit{ Params : ASTStatementExpression,Object Returns : Object} ,,,,
PMD,net.sourceforge.pmd.rules.design,OnlyOneReturnRule,1,1,0,0,0,false,AbstractRule ,0 ,0 ,,visit{ Params : ASTInterfaceDeclaration,Object Returns : Object} visit{ Params : ASTMethodDeclaration,Object Returns : Object} ,,,,
